Cornell
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
*Epoch 0, model saved with Loss: 1.7436, Train F1: 0.5977, Val F1: 0.5593, Test F1: 0.5946
*Epoch 32, model saved with Loss: 1.7075, Train F1: 0.5593, Val F1: 0.5436, Test F1: 0.5145
*Epoch 59, model saved with Loss: 1.6519, Train F1: 0.5973, Val F1: 0.5481, Test F1: 0.5280
*Epoch 62, model saved with Loss: 1.6441, Train F1: 0.6018, Val F1: 0.5481, Test F1: 0.5302
*Epoch 63, model saved with Loss: 1.6381, Train F1: 0.6078, Val F1: 0.5548, Test F1: 0.5347
*Epoch 72, model saved with Loss: 1.6203, Train F1: 0.6227, Val F1: 0.5593, Test F1: 0.5257
*Epoch 78, model saved with Loss: 1.6020, Train F1: 0.6301, Val F1: 0.5638, Test F1: 0.5414
*Epoch 81, model saved with Loss: 1.5977, Train F1: 0.6309, Val F1: 0.5749, Test F1: 0.5503
*Epoch 82, model saved with Loss: 0.8507, Train F1: 0.6301, Val F1: 0.5817, Test F1: 0.5391
*Epoch 94, model saved with Loss: 1.5602, Train F1: 0.6391, Val F1: 0.5817, Test F1: 0.5481
Epoch 100, Loss: 1.5418, Train F1: 0.6503, Val F1: 0.5660, Test F1: 0.5436
*Epoch 105, model saved with Loss: 1.5285, Train F1: 0.6592, Val F1: 0.5861, Test F1: 0.5459
*Epoch 114, model saved with Loss: 1.5091, Train F1: 0.6704, Val F1: 0.5951, Test F1: 0.5839
*Epoch 121, model saved with Loss: 1.5003, Train F1: 0.6868, Val F1: 0.5973, Test F1: 0.5548
*Epoch 123, model saved with Loss: 1.4895, Train F1: 0.6816, Val F1: 0.6040, Test F1: 0.5593
*Epoch 124, model saved with Loss: 1.4906, Train F1: 0.6838, Val F1: 0.6152, Test F1: 0.5928
*Epoch 136, model saved with Loss: 1.4640, Train F1: 0.7062, Val F1: 0.6353, Test F1: 0.5951
*Epoch 146, model saved with Loss: 1.4481, Train F1: 0.7069, Val F1: 0.6353, Test F1: 0.5951
*Epoch 149, model saved with Loss: 1.4433, Train F1: 0.7092, Val F1: 0.6398, Test F1: 0.6040
*Epoch 156, model saved with Loss: 1.4331, Train F1: 0.7256, Val F1: 0.6465, Test F1: 0.6085
*Epoch 161, model saved with Loss: 1.4179, Train F1: 0.7353, Val F1: 0.6465, Test F1: 0.6040
*Epoch 165, model saved with Loss: 1.4179, Train F1: 0.7204, Val F1: 0.6465, Test F1: 0.5884
*Epoch 166, model saved with Loss: 1.4473, Train F1: 0.7509, Val F1: 0.6510, Test F1: 0.6353
*Epoch 178, model saved with Loss: 1.4305, Train F1: 0.7509, Val F1: 0.6532, Test F1: 0.6219
*Epoch 185, model saved with Loss: 1.4008, Train F1: 0.7554, Val F1: 0.6756, Test F1: 0.6107
Epoch 200, Loss: 1.3736, Train F1: 0.7606, Val F1: 0.6555, Test F1: 0.5973
*Epoch 217, model saved with Loss: 1.3510, Train F1: 0.7785, Val F1: 0.6801, Test F1: 0.6421
*Epoch 229, model saved with Loss: 1.3369, Train F1: 0.7845, Val F1: 0.6868, Test F1: 0.6488
*Epoch 238, model saved with Loss: 1.3296, Train F1: 0.7852, Val F1: 0.6868, Test F1: 0.6376
Mean epoch time of run 0.0450
Iteration:  250
Best Test F1 throughout: 0.6510
Loading best model for final evaluation at val: 0.6868
Best Test F1 after loading saved model: 0.6376
Run: 2
*Epoch 0, model saved with Loss: 1.9045, Train F1: 0.4541, Val F1: 0.4519, Test F1: 0.4452
Epoch 0, Loss: 1.9045, Train F1: 0.4541, Val F1: 0.4519, Test F1: 0.4452
*Epoch 2, model saved with Loss: 1.0833, Train F1: 0.4668, Val F1: 0.4698, Test F1: 0.4497
*Epoch 26, model saved with Loss: 0.9224, Train F1: 0.4847, Val F1: 0.4698, Test F1: 0.4564
*Epoch 27, model saved with Loss: 0.9179, Train F1: 0.4989, Val F1: 0.4832, Test F1: 0.4720
*Epoch 28, model saved with Loss: 0.9158, Train F1: 0.5190, Val F1: 0.4944, Test F1: 0.4787
*Epoch 29, model saved with Loss: 1.7215, Train F1: 0.5548, Val F1: 0.5190, Test F1: 0.4989
*Epoch 32, model saved with Loss: 1.7145, Train F1: 0.5705, Val F1: 0.5213, Test F1: 0.4922
*Epoch 34, model saved with Loss: 0.9058, Train F1: 0.5608, Val F1: 0.5414, Test F1: 0.5213
*Epoch 35, model saved with Loss: 0.9065, Train F1: 0.5735, Val F1: 0.5481, Test F1: 0.5369
*Epoch 36, model saved with Loss: 1.7104, Train F1: 0.5742, Val F1: 0.5481, Test F1: 0.5280
*Epoch 37, model saved with Loss: 0.9021, Train F1: 0.5817, Val F1: 0.5503, Test F1: 0.5145
*Epoch 62, model saved with Loss: 0.8694, Train F1: 0.6010, Val F1: 0.5526, Test F1: 0.5347
*Epoch 66, model saved with Loss: 0.8683, Train F1: 0.6115, Val F1: 0.5548, Test F1: 0.5436
*Epoch 67, model saved with Loss: 0.8633, Train F1: 0.6197, Val F1: 0.5593, Test F1: 0.5280
*Epoch 69, model saved with Loss: 1.6335, Train F1: 0.6167, Val F1: 0.5593, Test F1: 0.5302
*Epoch 71, model saved with Loss: 1.6255, Train F1: 0.6286, Val F1: 0.5615, Test F1: 0.5347
*Epoch 72, model saved with Loss: 0.8569, Train F1: 0.6264, Val F1: 0.5727, Test F1: 0.5347
*Epoch 77, model saved with Loss: 0.8499, Train F1: 0.6294, Val F1: 0.5839, Test F1: 0.5324
*Epoch 95, model saved with Loss: 1.5818, Train F1: 0.6585, Val F1: 0.5884, Test F1: 0.5526
*Epoch 100, model saved with Loss: 1.5504, Train F1: 0.6622, Val F1: 0.5884, Test F1: 0.5570
Epoch 100, Loss: 1.5504, Train F1: 0.6622, Val F1: 0.5884, Test F1: 0.5570
*Epoch 102, model saved with Loss: 0.8144, Train F1: 0.6629, Val F1: 0.6063, Test F1: 0.5682
*Epoch 107, model saved with Loss: 1.5330, Train F1: 0.6756, Val F1: 0.6063, Test F1: 0.5593
*Epoch 119, model saved with Loss: 1.5011, Train F1: 0.6823, Val F1: 0.6063, Test F1: 0.5772
*Epoch 124, model saved with Loss: 1.4943, Train F1: 0.6913, Val F1: 0.6063, Test F1: 0.5839
*Epoch 128, model saved with Loss: 1.4821, Train F1: 0.6965, Val F1: 0.6174, Test F1: 0.5749
*Epoch 137, model saved with Loss: 1.4682, Train F1: 0.7010, Val F1: 0.6219, Test F1: 0.5839
*Epoch 138, model saved with Loss: 1.4518, Train F1: 0.7077, Val F1: 0.6309, Test F1: 0.5817
*Epoch 142, model saved with Loss: 1.4411, Train F1: 0.7114, Val F1: 0.6353, Test F1: 0.5928
*Epoch 143, model saved with Loss: 1.4518, Train F1: 0.7151, Val F1: 0.6443, Test F1: 0.5839
*Epoch 147, model saved with Loss: 1.4392, Train F1: 0.7129, Val F1: 0.6510, Test F1: 0.6107
*Epoch 167, model saved with Loss: 1.4090, Train F1: 0.7375, Val F1: 0.6711, Test F1: 0.6286
Epoch 200, Loss: 1.3681, Train F1: 0.7681, Val F1: 0.6443, Test F1: 0.6286
*Epoch 232, model saved with Loss: 1.3188, Train F1: 0.7793, Val F1: 0.6711, Test F1: 0.6398
*Epoch 241, model saved with Loss: 1.3345, Train F1: 0.8001, Val F1: 0.6756, Test F1: 0.6443
Mean epoch time of run 0.0442
Iteration:  250
Best Test F1 throughout: 0.6644
Loading best model for final evaluation at val: 0.6756
Best Test F1 after loading saved model: 0.6286
Run: 3
*Epoch 0, model saved with Loss: 1.8858, Train F1: 0.4541, Val F1: 0.4586, Test F1: 0.4609
Epoch 0, Loss: 1.8858, Train F1: 0.4541, Val F1: 0.4586, Test F1: 0.4609
*Epoch 6, model saved with Loss: 1.8433, Train F1: 0.4705, Val F1: 0.4609, Test F1: 0.4765
*Epoch 7, model saved with Loss: 1.0180, Train F1: 0.4705, Val F1: 0.4631, Test F1: 0.4810
*Epoch 8, model saved with Loss: 1.8191, Train F1: 0.4713, Val F1: 0.4653, Test F1: 0.4787
*Epoch 9, model saved with Loss: 1.8062, Train F1: 0.4765, Val F1: 0.4653, Test F1: 0.4720
*Epoch 10, model saved with Loss: 0.9855, Train F1: 0.4683, Val F1: 0.4676, Test F1: 0.4720
*Epoch 11, model saved with Loss: 1.7829, Train F1: 0.4735, Val F1: 0.4698, Test F1: 0.4720
*Epoch 12, model saved with Loss: 0.9707, Train F1: 0.4780, Val F1: 0.4765, Test F1: 0.4653
*Epoch 14, model saved with Loss: 0.9535, Train F1: 0.4810, Val F1: 0.4765, Test F1: 0.4676
*Epoch 15, model saved with Loss: 1.7494, Train F1: 0.4870, Val F1: 0.4810, Test F1: 0.4631
*Epoch 16, model saved with Loss: 0.9405, Train F1: 0.4944, Val F1: 0.4989, Test F1: 0.4832
*Epoch 17, model saved with Loss: 1.7380, Train F1: 0.5175, Val F1: 0.5123, Test F1: 0.4720
*Epoch 18, model saved with Loss: 1.7341, Train F1: 0.5272, Val F1: 0.5145, Test F1: 0.4720
*Epoch 19, model saved with Loss: 1.7263, Train F1: 0.5459, Val F1: 0.5168, Test F1: 0.4743
*Epoch 20, model saved with Loss: 1.7219, Train F1: 0.5578, Val F1: 0.5257, Test F1: 0.5056
*Epoch 21, model saved with Loss: 1.7182, Train F1: 0.5645, Val F1: 0.5324, Test F1: 0.5123
*Epoch 23, model saved with Loss: 1.7117, Train F1: 0.5608, Val F1: 0.5414, Test F1: 0.5011
*Epoch 24, model saved with Loss: 1.7103, Train F1: 0.5608, Val F1: 0.5436, Test F1: 0.4989
*Epoch 36, model saved with Loss: 1.6920, Train F1: 0.5764, Val F1: 0.5436, Test F1: 0.5213
*Epoch 37, model saved with Loss: 0.8952, Train F1: 0.5794, Val F1: 0.5459, Test F1: 0.5235
*Epoch 41, model saved with Loss: 1.6786, Train F1: 0.5891, Val F1: 0.5481, Test F1: 0.5235
*Epoch 43, model saved with Loss: 1.6708, Train F1: 0.5928, Val F1: 0.5481, Test F1: 0.5190
*Epoch 47, model saved with Loss: 1.6594, Train F1: 0.5936, Val F1: 0.5481, Test F1: 0.5213
*Epoch 50, model saved with Loss: 1.6480, Train F1: 0.6063, Val F1: 0.5526, Test F1: 0.5391
*Epoch 53, model saved with Loss: 0.8720, Train F1: 0.6048, Val F1: 0.5526, Test F1: 0.5302
*Epoch 54, model saved with Loss: 1.6357, Train F1: 0.6145, Val F1: 0.5593, Test F1: 0.5235
*Epoch 56, model saved with Loss: 1.6337, Train F1: 0.6160, Val F1: 0.5682, Test F1: 0.5391
*Epoch 67, model saved with Loss: 0.8512, Train F1: 0.6271, Val F1: 0.5682, Test F1: 0.5414
*Epoch 71, model saved with Loss: 1.5827, Train F1: 0.6331, Val F1: 0.5839, Test F1: 0.5459
*Epoch 77, model saved with Loss: 1.5692, Train F1: 0.6435, Val F1: 0.5839, Test F1: 0.5526
*Epoch 83, model saved with Loss: 1.5600, Train F1: 0.6622, Val F1: 0.5884, Test F1: 0.5548
*Epoch 87, model saved with Loss: 1.5447, Train F1: 0.6637, Val F1: 0.6063, Test F1: 0.5727
Epoch 100, Loss: 1.5089, Train F1: 0.6734, Val F1: 0.5817, Test F1: 0.5638
*Epoch 103, model saved with Loss: 1.4984, Train F1: 0.6823, Val F1: 0.6107, Test F1: 0.5682
*Epoch 111, model saved with Loss: 1.4807, Train F1: 0.6965, Val F1: 0.6152, Test F1: 0.5817
*Epoch 113, model saved with Loss: 1.4720, Train F1: 0.6928, Val F1: 0.6219, Test F1: 0.5794
*Epoch 118, model saved with Loss: 1.4643, Train F1: 0.7047, Val F1: 0.6353, Test F1: 0.5906
*Epoch 128, model saved with Loss: 1.4391, Train F1: 0.7196, Val F1: 0.6421, Test F1: 0.5928
*Epoch 129, model saved with Loss: 1.4315, Train F1: 0.7099, Val F1: 0.6488, Test F1: 0.5884
*Epoch 141, model saved with Loss: 1.4248, Train F1: 0.7323, Val F1: 0.6577, Test F1: 0.5951
*Epoch 147, model saved with Loss: 1.3962, Train F1: 0.7308, Val F1: 0.6622, Test F1: 0.6219
*Epoch 158, model saved with Loss: 1.4338, Train F1: 0.7457, Val F1: 0.6644, Test F1: 0.6219
*Epoch 165, model saved with Loss: 1.4229, Train F1: 0.7487, Val F1: 0.6734, Test F1: 0.6264
*Epoch 169, model saved with Loss: 1.4052, Train F1: 0.7457, Val F1: 0.6734, Test F1: 0.6264
*Epoch 191, model saved with Loss: 1.3724, Train F1: 0.7636, Val F1: 0.6756, Test F1: 0.6421
Epoch 200, Loss: 1.3538, Train F1: 0.7793, Val F1: 0.6465, Test F1: 0.6532
*Epoch 248, model saved with Loss: 1.3050, Train F1: 0.7979, Val F1: 0.6801, Test F1: 0.6600
Mean epoch time of run 0.0451
Iteration:  250
Best Test F1 throughout: 0.6711
Loading best model for final evaluation at val: 0.6801
Best Test F1 after loading saved model: 0.6443
Run: 4
*Epoch 0, model saved with Loss: 1.1015, Train F1: 0.4720, Val F1: 0.4340, Test F1: 0.4564
Epoch 0, Loss: 1.1015, Train F1: 0.4720, Val F1: 0.4340, Test F1: 0.4564
*Epoch 1, model saved with Loss: 1.8747, Train F1: 0.4616, Val F1: 0.4541, Test F1: 0.4810
*Epoch 2, model saved with Loss: 1.8710, Train F1: 0.4661, Val F1: 0.4609, Test F1: 0.4810
*Epoch 3, model saved with Loss: 1.8641, Train F1: 0.4631, Val F1: 0.4698, Test F1: 0.4810
*Epoch 17, model saved with Loss: 1.7843, Train F1: 0.5123, Val F1: 0.4720, Test F1: 0.4586
*Epoch 18, model saved with Loss: 0.9748, Train F1: 0.5272, Val F1: 0.4810, Test F1: 0.4653
*Epoch 31, model saved with Loss: 0.9075, Train F1: 0.5242, Val F1: 0.5056, Test F1: 0.4676
*Epoch 32, model saved with Loss: 1.6965, Train F1: 0.5474, Val F1: 0.5145, Test F1: 0.4832
*Epoch 34, model saved with Loss: 1.6927, Train F1: 0.5802, Val F1: 0.5459, Test F1: 0.5056
*Epoch 35, model saved with Loss: 1.6859, Train F1: 0.6048, Val F1: 0.5481, Test F1: 0.5257
*Epoch 38, model saved with Loss: 1.6838, Train F1: 0.5966, Val F1: 0.5526, Test F1: 0.5593
*Epoch 39, model saved with Loss: 1.6823, Train F1: 0.6025, Val F1: 0.5593, Test F1: 0.5414
*Epoch 40, model saved with Loss: 1.6768, Train F1: 0.6174, Val F1: 0.5682, Test F1: 0.5481
*Epoch 64, model saved with Loss: 1.6097, Train F1: 0.6286, Val F1: 0.5705, Test F1: 0.5235
*Epoch 67, model saved with Loss: 0.8530, Train F1: 0.6212, Val F1: 0.5772, Test F1: 0.5347
*Epoch 72, model saved with Loss: 1.5864, Train F1: 0.6301, Val F1: 0.5817, Test F1: 0.5436
*Epoch 73, model saved with Loss: 1.5819, Train F1: 0.6353, Val F1: 0.5839, Test F1: 0.5414
*Epoch 91, model saved with Loss: 1.5354, Train F1: 0.6607, Val F1: 0.5839, Test F1: 0.5593
*Epoch 95, model saved with Loss: 1.5247, Train F1: 0.6756, Val F1: 0.5928, Test F1: 0.5682
*Epoch 97, model saved with Loss: 1.5207, Train F1: 0.6749, Val F1: 0.5973, Test F1: 0.5548
*Epoch 99, model saved with Loss: 1.5075, Train F1: 0.6853, Val F1: 0.5996, Test F1: 0.5839
Epoch 100, Loss: 1.5072, Train F1: 0.6719, Val F1: 0.5839, Test F1: 0.5682
*Epoch 102, model saved with Loss: 1.4988, Train F1: 0.6771, Val F1: 0.6063, Test F1: 0.5638
*Epoch 111, model saved with Loss: 1.4731, Train F1: 0.6972, Val F1: 0.6130, Test F1: 0.5727
*Epoch 112, model saved with Loss: 1.4788, Train F1: 0.6883, Val F1: 0.6152, Test F1: 0.5705
*Epoch 113, model saved with Loss: 1.4690, Train F1: 0.6943, Val F1: 0.6242, Test F1: 0.5906
*Epoch 121, model saved with Loss: 1.5762, Train F1: 0.7114, Val F1: 0.6286, Test F1: 0.6018
*Epoch 127, model saved with Loss: 1.4791, Train F1: 0.7107, Val F1: 0.6286, Test F1: 0.5817
*Epoch 131, model saved with Loss: 1.4718, Train F1: 0.6995, Val F1: 0.6331, Test F1: 0.5951
*Epoch 132, model saved with Loss: 1.4598, Train F1: 0.7256, Val F1: 0.6421, Test F1: 0.6152
*Epoch 137, model saved with Loss: 1.4479, Train F1: 0.7181, Val F1: 0.6421, Test F1: 0.5951
*Epoch 144, model saved with Loss: 1.4278, Train F1: 0.7301, Val F1: 0.6510, Test F1: 0.6063
*Epoch 148, model saved with Loss: 1.4186, Train F1: 0.7315, Val F1: 0.6622, Test F1: 0.6063
*Epoch 167, model saved with Loss: 1.4062, Train F1: 0.7465, Val F1: 0.6622, Test F1: 0.6331
*Epoch 176, model saved with Loss: 1.3936, Train F1: 0.7479, Val F1: 0.6667, Test F1: 0.6242
*Epoch 184, model saved with Loss: 1.3690, Train F1: 0.7591, Val F1: 0.6689, Test F1: 0.6398
*Epoch 187, model saved with Loss: 1.3671, Train F1: 0.7599, Val F1: 0.6689, Test F1: 0.6197
*Epoch 188, model saved with Loss: 1.3873, Train F1: 0.7666, Val F1: 0.6711, Test F1: 0.6331
*Epoch 192, model saved with Loss: 1.3890, Train F1: 0.7651, Val F1: 0.6734, Test F1: 0.6353
*Epoch 196, model saved with Loss: 1.3594, Train F1: 0.7651, Val F1: 0.6890, Test F1: 0.6219
Epoch 200, Loss: 1.3537, Train F1: 0.7703, Val F1: 0.6532, Test F1: 0.6286
Mean epoch time of run 0.0455
Iteration:  250
Best Test F1 throughout: 0.6644
Loading best model for final evaluation at val: 0.6890
Best Test F1 after loading saved model: 0.6242
---------------Stats-----------
Mean training epoch runtime: 0.0452
Mean Std of Best Test we could do F1 Score: 0.6644 +/- 0.0074
Mean Std of Test at best Val F1 Score: 0.6425 +/- 0.0126
Mean Std of Loaded best Val model Test F1 Score: 0.6367 +/- 0.0092
Mean convergence number: 250.0000 +/- 0.0000, [250, 250, 250, 250, 250]
-------------------------------
amherst41
Graph has fewer than 500000 nodes; don't do graph partition
Run: 0
*Epoch 0, model saved with Loss: 1.8670, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4430
Epoch 0, Loss: 1.8670, Train F1: 0.4556, Val F1: 0.4452, Test F1: 0.4430
*Epoch 1, model saved with Loss: 1.8604, Train F1: 0.4594, Val F1: 0.4564, Test F1: 0.4385
*Epoch 2, model saved with Loss: 1.0872, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 3, model saved with Loss: 1.0800, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 4, model saved with Loss: 1.0702, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 5, model saved with Loss: 1.0604, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 6, model saved with Loss: 1.0522, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 7, model saved with Loss: 1.0408, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 8, model saved with Loss: 1.0341, Train F1: 0.4564, Val F1: 0.4586, Test F1: 0.4430
*Epoch 9, model saved with Loss: 1.0254, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 10, model saved with Loss: 1.0143, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 11, model saved with Loss: 1.8199, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 12, model saved with Loss: 1.8096, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 13, model saved with Loss: 1.8028, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 14, model saved with Loss: 1.7921, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 15, model saved with Loss: 0.9740, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 16, model saved with Loss: 0.9668, Train F1: 0.4571, Val F1: 0.4586, Test F1: 0.4430
*Epoch 17, model saved with Loss: 0.9615, Train F1: 0.4579, Val F1: 0.4586, Test F1: 0.4430
*Epoch 18, model saved with Loss: 0.9530, Train F1: 0.4616, Val F1: 0.4586, Test F1: 0.4430
*Epoch 19, model saved with Loss: 1.7601, Train F1: 0.4631, Val F1: 0.4586, Test F1: 0.4430
*Epoch 23, model saved with Loss: 0.9359, Train F1: 0.4974, Val F1: 0.4586, Test F1: 0.4676
*Epoch 26, model saved with Loss: 1.7329, Train F1: 0.5041, Val F1: 0.4832, Test F1: 0.5078
*Epoch 37, model saved with Loss: 0.9169, Train F1: 0.5556, Val F1: 0.4877, Test F1: 0.5235
*Epoch 38, model saved with Loss: 1.7163, Train F1: 0.5638, Val F1: 0.5235, Test F1: 0.5503
*Epoch 44, model saved with Loss: 1.7085, Train F1: 0.5608, Val F1: 0.5324, Test F1: 0.5034
*Epoch 51, model saved with Loss: 1.6958, Train F1: 0.5615, Val F1: 0.5347, Test F1: 0.5101
*Epoch 55, model saved with Loss: 1.6805, Train F1: 0.5712, Val F1: 0.5436, Test F1: 0.5101
*Epoch 58, model saved with Loss: 1.6763, Train F1: 0.5787, Val F1: 0.5459, Test F1: 0.5235
*Epoch 63, model saved with Loss: 1.6655, Train F1: 0.5906, Val F1: 0.5459, Test F1: 0.5145
*Epoch 68, model saved with Loss: 1.6443, Train F1: 0.5861, Val F1: 0.5459, Test F1: 0.5123
*Epoch 73, model saved with Loss: 1.6338, Train F1: 0.5921, Val F1: 0.5481, Test F1: 0.5324
*Epoch 74, model saved with Loss: 1.6299, Train F1: 0.5951, Val F1: 0.5570, Test F1: 0.5369
*Epoch 77, model saved with Loss: 1.6173, Train F1: 0.6048, Val F1: 0.5570, Test F1: 0.5324
*Epoch 91, model saved with Loss: 1.5854, Train F1: 0.6085, Val F1: 0.5638, Test F1: 0.5324
*Epoch 99, model saved with Loss: 1.5610, Train F1: 0.6115, Val F1: 0.5638, Test F1: 0.5459
*Epoch 100, model saved with Loss: 1.5669, Train F1: 0.6145, Val F1: 0.5727, Test F1: 0.5481
Epoch 100, Loss: 1.5669, Train F1: 0.6145, Val F1: 0.5727, Test F1: 0.5481
*Epoch 102, model saved with Loss: 1.5612, Train F1: 0.6242, Val F1: 0.5861, Test F1: 0.5459
*Epoch 143, model saved with Loss: 1.5004, Train F1: 0.6786, Val F1: 0.5861, Test F1: 0.5615
*Epoch 144, model saved with Loss: 1.4932, Train F1: 0.6838, Val F1: 0.5906, Test F1: 0.5705
*Epoch 148, model saved with Loss: 1.4774, Train F1: 0.6779, Val F1: 0.5906, Test F1: 0.5772
*Epoch 149, model saved with Loss: 1.4920, Train F1: 0.6861, Val F1: 0.5973, Test F1: 0.5570
*Epoch 152, model saved with Loss: 1.4844, Train F1: 0.6808, Val F1: 0.5973, Test F1: 0.5638
*Epoch 155, model saved with Loss: 1.4834, Train F1: 0.6898, Val F1: 0.6018, Test F1: 0.5593
*Epoch 168, model saved with Loss: 1.4759, Train F1: 0.6928, Val F1: 0.6242, Test F1: 0.5839
*Epoch 184, model saved with Loss: 1.4682, Train F1: 0.7054, Val F1: 0.6353, Test F1: 0.6219
Epoch 200, Loss: 1.4633, Train F1: 0.7107, Val F1: 0.5973, Test F1: 0.5839
*Epoch 219, model saved with Loss: 1.4427, Train F1: 0.7099, Val F1: 0.6353, Test F1: 0.5906
*Epoch 220, model saved with Loss: 1.4428, Train F1: 0.7211, Val F1: 0.6398, Test F1: 0.6040
*Epoch 235, model saved with Loss: 1.4174, Train F1: 0.7293, Val F1: 0.6421, Test F1: 0.6107
*Epoch 246, model saved with Loss: 1.4096, Train F1: 0.7211, Val F1: 0.6532, Test F1: 0.6331
Mean epoch time of run 0.0450
Iteration:  250
Best Test F1 throughout: 0.6331
Loading best model for final evaluation at val: 0.6532
Best Test F1 after loading saved model: 0.5996
Run: 1
*Epoch 0, model saved with Loss: 1.0966, Train F1: 0.4549, Val F1: 0.4698, Test F1: 0.4474
Epoch 0, Loss: 1.0966, Train F1: 0.4549, Val F1: 0.4698, Test F1: 0.4474
*Epoch 11, model saved with Loss: 0.9640, Train F1: 0.5034, Val F1: 0.4810, Test F1: 0.4720
*Epoch 14, model saved with Loss: 0.9427, Train F1: 0.5272, Val F1: 0.4966, Test F1: 0.5034
*Epoch 15, model saved with Loss: 1.7464, Train F1: 0.5466, Val F1: 0.4966, Test F1: 0.4922
*Epoch 17, model saved with Loss: 0.9296, Train F1: 0.5459, Val F1: 0.5235, Test F1: 0.5123
*Epoch 19, model saved with Loss: 1.7274, Train F1: 0.5488, Val F1: 0.5257, Test F1: 0.5101
*Epoch 20, model saved with Loss: 1.7269, Train F1: 0.5518, Val F1: 0.5280, Test F1: 0.4966
*Epoch 21, model saved with Loss: 0.9258, Train F1: 0.5548, Val F1: 0.5369, Test F1: 0.5101
*Epoch 22, model saved with Loss: 1.7255, Train F1: 0.5548, Val F1: 0.5414, Test F1: 0.5056
*Epoch 45, model saved with Loss: 0.8829, Train F1: 0.5951, Val F1: 0.5436, Test F1: 0.4989
*Epoch 52, model saved with Loss: 1.6574, Train F1: 0.5921, Val F1: 0.5503, Test F1: 0.5213
*Epoch 54, model saved with Loss: 0.8657, Train F1: 0.6040, Val F1: 0.5503, Test F1: 0.5257
*Epoch 59, model saved with Loss: 1.6448, Train F1: 0.5966, Val F1: 0.5593, Test F1: 0.5190
*Epoch 62, model saved with Loss: 1.6232, Train F1: 0.5966, Val F1: 0.5638, Test F1: 0.5459
*Epoch 65, model saved with Loss: 1.6194, Train F1: 0.6107, Val F1: 0.5638, Test F1: 0.5570
*Epoch 69, model saved with Loss: 1.6050, Train F1: 0.6063, Val F1: 0.5705, Test F1: 0.5436
*Epoch 77, model saved with Loss: 1.5670, Train F1: 0.6316, Val F1: 0.5794, Test F1: 0.5481
*Epoch 80, model saved with Loss: 0.8479, Train F1: 0.6286, Val F1: 0.5794, Test F1: 0.5638
*Epoch 85, model saved with Loss: 1.5689, Train F1: 0.6413, Val F1: 0.5906, Test F1: 0.5638
*Epoch 95, model saved with Loss: 0.8353, Train F1: 0.6682, Val F1: 0.5973, Test F1: 0.5861
*Epoch 100, model saved with Loss: 1.5483, Train F1: 0.6644, Val F1: 0.6063, Test F1: 0.5861
Epoch 100, Loss: 1.5483, Train F1: 0.6644, Val F1: 0.6063, Test F1: 0.5861
*Epoch 119, model saved with Loss: 1.5131, Train F1: 0.6801, Val F1: 0.6197, Test F1: 0.5996
*Epoch 145, model saved with Loss: 1.4844, Train F1: 0.6950, Val F1: 0.6309, Test F1: 0.6040
*Epoch 182, model saved with Loss: 1.4677, Train F1: 0.7181, Val F1: 0.6309, Test F1: 0.5951
*Epoch 184, model saved with Loss: 1.4691, Train F1: 0.7025, Val F1: 0.6309, Test F1: 0.6197
*Epoch 191, model saved with Loss: 1.4947, Train F1: 0.7084, Val F1: 0.6309, Test F1: 0.6398
Epoch 200, Loss: 1.4774, Train F1: 0.7084, Val F1: 0.6040, Test F1: 0.6040
*Epoch 217, model saved with Loss: 1.4475, Train F1: 0.7069, Val F1: 0.6331, Test F1: 0.5973
*Epoch 219, model saved with Loss: 1.4466, Train F1: 0.7047, Val F1: 0.6331, Test F1: 0.5996
*Epoch 229, model saved with Loss: 1.4603, Train F1: 0.7181, Val F1: 0.6331, Test F1: 0.6331
Mean epoch time of run 0.0442
Iteration:  250
Best Test F1 throughout: 0.6398
Loading best model for final evaluation at val: 0.6331
Best Test F1 after loading saved model: 0.6107
Run: 2
*Epoch 0, model saved with Loss: 1.1073, Train F1: 0.4631, Val F1: 0.4497, Test F1: 0.4609
Epoch 0, Loss: 1.1073, Train F1: 0.4631, Val F1: 0.4497, Test F1: 0.4609
*Epoch 1, model saved with Loss: 1.8753, Train F1: 0.4586, Val F1: 0.4519, Test F1: 0.4698
